algorithm,instance_class,seed,generation,best_makespan
SLGA,machine_advantage,3,21,85
SLGA,machine_advantage,3,22,85
SLGA,machine_advantage,3,23,85
SLGA,machine_advantage,3,24,85
SLGA,machine_advantage,3,25,85
SLGA,machine_advantage,3,26,85
SLGA,machine_advantage,3,27,85
SLGA,machine_advantage,3,28,85
SLGA,machine_advantage,3,29,85
SLGA,machine_advantage,3,30,85
SLGA,machine_advantage,3,31,85
SLGA,machine_advantage,3,32,85
SLGA,machine_advantage,3,33,85
SLGA,machine_advantage,3,34,85
SLGA,machine_advantage,3,35,85
SLGA,machine_advantage,3,36,85
SLGA,machine_advantage,3,37,85
SLGA,machine_advantage,3,38,85
SLGA,machine_advantage,3,39,85
SLGA,machine_advantage,3,40,81
SLGA,machine_advantage,3,41,81
SLGA,machine_advantage,3,42,81
SLGA,machine_advantage,3,43,81
SLGA,machine_advantage,3,44,81
SLGA,machine_advantage,3,45,81
SLGA,machine_advantage,3,46,81
SLGA,machine_advantage,3,47,79
SLGA,machine_advantage,3,48,79
SLGA,machine_advantage,3,49,79
SLGA,machine_advantage,3,50,79
SLGA,machine_advantage,3,51,79
SLGA,machine_advantage,3,52,79
SLGA,machine_advantage,3,53,79
SLGA,machine_advantage,3,54,79
SLGA,machine_advantage,3,55,79
SLGA,machine_advantage,3,56,79
SLGA,machine_advantage,3,57,79
SLGA,machine_advantage,3,58,79
SLGA,machine_advantage,3,59,79
SLGA,machine_advantage,3,60,79
SLGA,machine_advantage,3,61,79
SLGA,machine_advantage,3,62,79
SLGA,machine_advantage,3,63,79
SLGA,machine_advantage,3,64,79
SLGA,machine_advantage,3,65,79
SLGA,machine_advantage,3,66,79
SLGA,machine_advantage,3,67,79
SLGA,machine_advantage,3,68,79
SLGA,machine_advantage,3,69,79
SLGA,machine_advantage,3,70,79
SLGA,machine_advantage,3,71,79
SLGA,machine_advantage,3,72,79
SLGA,machine_advantage,3,73,79
SLGA,machine_advantage,3,74,79
SLGA,machine_advantage,3,75,79
SLGA,machine_advantage,3,76,79
SLGA,machine_advantage,3,77,79
SLGA,machine_advantage,3,78,79
SLGA,machine_advantage,3,79,79
SLGA,machine_advantage,3,80,79
GA,machine_advantage,4,0,78
GA,machine_advantage,4,1,78
GA,machine_advantage,4,2,78
GA,machine_advantage,4,3,78
GA,machine_advantage,4,4,78
GA,machine_advantage,4,5,78
GA,machine_advantage,4,6,78
GA,machine_advantage,4,7,78
GA,machine_advantage,4,8,78
GA,machine_advantage,4,9,78
GA,machine_advantage,4,10,78
GA,machine_advantage,4,11,78
GA,machine_advantage,4,12,78
GA,machine_advantage,4,13,78
GA,machine_advantage,4,14,78
GA,machine_advantage,4,15,78
GA,machine_advantage,4,16,78
GA,machine_advantage,4,17,78
GA,machine_advantage,4,18,78
GA,machine_advantage,4,19,78
GA,machine_advantage,4,20,78
GA,machine_advantage,4,21,78
GA,machine_advantage,4,22,78
GA,machine_advantage,4,23,78
GA,machine_advantage,4,24,78
GA,machine_advantage,4,25,78
GA,machine_advantage,4,26,78
GA,machine_advantage,4,27,78
GA,machine_advantage,4,28,78
GA,machine_advantage,4,29,78
GA,machine_advantage,4,30,78
GA,machine_advantage,4,31,78
GA,machine_advantage,4,32,78
GA,machine_advantage,4,33,78
GA,machine_advantage,4,34,78
GA,machine_advantage,4,35,78
GA,machine_advantage,4,36,78
GA,machine_advantage,4,37,78
GA,machine_advantage,4,38,78
GA,machine_advantage,4,39,78
GA,machine_advantage,4,40,78
GA,machine_advantage,4,41,78
GA,machine_advantage,4,42,78
GA,machine_advantage,4,43,78
GA,machine_advantage,4,44,78
GA,machine_advantage,4,45,78
GA,machine_advantage,4,46,78
GA,machine_advantage,4,47,78
GA,machine_advantage,4,48,78
GA,machine_advantage,4,49,78
GA,machine_advantage,4,50,78
GA,machine_advantage,4,51,78
GA,machine_advantage,4,52,78
GA,machine_advantage,4,53,78
GA,machine_advantage,4,54,78
GA,machine_advantage,4,55,78
GA,machine_advantage,4,56,78
GA,machine_advantage,4,57,78
GA,machine_advantage,4,58,78
GA,machine_advantage,4,59,78
GA,machine_advantage,4,60,78
GA,machine_advantage,4,61,78
GA,machine_advantage,4,62,78
GA,machine_advantage,4,63,78
GA,machine_advantage,4,64,78
GA,machine_advantage,4,65,78
GA,machine_advantage,4,66,78
GA,machine_advantage,4,67,78
GA,machine_advantage,4,68,78
GA,machine_advantage,4,69,78
GA,machine_advantage,4,70,78
GA,machine_advantage,4,71,78
GA,machine_advantage,4,72,78
GA,machine_advantage,4,73,78
GA,machine_advantage,4,74,78
GA,machine_advantage,4,75,78
GA,machine_advantage,4,76,78
GA,machine_advantage,4,77,78
GA,machine_advantage,4,78,78
GA,machine_advantage,4,79,78
GA,machine_advantage,4,80,78
SLGA,machine_advantage,4,0,78
SLGA,machine_advantage,4,1,78
SLGA,machine_advantage,4,2,78
SLGA,machine_advantage,4,3,78
SLGA,machine_advantage,4,4,78
SLGA,machine_advantage,4,5,78
SLGA,machine_advantage,4,6,78
SLGA,machine_advantage,4,7,78
SLGA,machine_advantage,4,8,78
SLGA,machine_advantage,4,9,78
SLGA,machine_advantage,4,10,78
SLGA,machine_advantage,4,11,78
SLGA,machine_advantage,4,12,78
SLGA,machine_advantage,4,13,78
SLGA,machine_advantage,4,14,78
SLGA,machine_advantage,4,15,78
SLGA,machine_advantage,4,16,78
SLGA,machine_advantage,4,17,78
SLGA,machine_advantage,4,18,78
SLGA,machine_advantage,4,19,78
SLGA,machine_advantage,4,20,78
SLGA,machine_advantage,4,21,78
SLGA,machine_advantage,4,22,78
SLGA,machine_advantage,4,23,78
SLGA,machine_advantage,4,24,78
SLGA,machine_advantage,4,25,78
SLGA,machine_advantage,4,26,78
SLGA,machine_advantage,4,27,78
SLGA,machine_advantage,4,28,78
SLGA,machine_advantage,4,29,78
SLGA,machine_advantage,4,30,78
SLGA,machine_advantage,4,31,78
SLGA,machine_advantage,4,32,78
SLGA,machine_advantage,4,33,78
SLGA,machine_advantage,4,34,78
SLGA,machine_advantage,4,35,78
SLGA,machine_advantage,4,36,78
SLGA,machine_advantage,4,37,78
SLGA,machine_advantage,4,38,78
SLGA,machine_advantage,4,39,78
SLGA,machine_advantage,4,40,78
SLGA,machine_advantage,4,41,78
SLGA,machine_advantage,4,42,78
SLGA,machine_advantage,4,43,78
SLGA,machine_advantage,4,44,78
SLGA,machine_advantage,4,45,78
SLGA,machine_advantage,4,46,78
SLGA,machine_advantage,4,47,78
SLGA,machine_advantage,4,48,78
SLGA,machine_advantage,4,49,78
SLGA,machine_advantage,4,50,78
SLGA,machine_advantage,4,51,78
SLGA,machine_advantage,4,52,78
SLGA,machine_advantage,4,53,78
SLGA,machine_advantage,4,54,78
SLGA,machine_advantage,4,55,78
SLGA,machine_advantage,4,56,78
SLGA,machine_advantage,4,57,78
SLGA,machine_advantage,4,58,78
SLGA,machine_advantage,4,59,78
SLGA,machine_advantage,4,60,78
SLGA,machine_advantage,4,61,78
SLGA,machine_advantage,4,62,78
SLGA,machine_advantage,4,63,78
SLGA,machine_advantage,4,64,78
SLGA,machine_advantage,4,65,78
SLGA,machine_advantage,4,66,78
SLGA,machine_advantage,4,67,78
SLGA,machine_advantage,4,68,78
SLGA,machine_advantage,4,69,78
SLGA,machine_advantage,4,70,78
SLGA,machine_advantage,4,71,78
SLGA,machine_advantage,4,72,78
SLGA,machine_advantage,4,73,78
SLGA,machine_advantage,4,74,78
SLGA,machine_advantage,4,75,78
SLGA,machine_advantage,4,76,78
SLGA,machine_advantage,4,77,78
SLGA,machine_advantage,4,78,78
SLGA,machine_advantage,4,79,78
SLGA,machine_advantage,4,80,78
GA,machine_advantage,5,0,113
GA,machine_advantage,5,1,113
GA,machine_advantage,5,2,113
GA,machine_advantage,5,3,113
GA,machine_advantage,5,4,113
GA,machine_advantage,5,5,113
GA,machine_advantage,5,6,113
GA,machine_advantage,5,7,113
GA,machine_advantage,5,8,113
GA,machine_advantage,5,9,113
GA,machine_advantage,5,10,113
GA,machine_advantage,5,11,113
GA,machine_advantage,5,12,113
GA,machine_advantage,5,13,113
GA,machine_advantage,5,14,113
GA,machine_advantage,5,15,113
GA,machine_advantage,5,16,113
GA,machine_advantage,5,17,113
GA,machine_advantage,5,18,113
GA,machine_advantage,5,19,113
GA,machine_advantage,5,20,113
GA,machine_advantage,5,21,113
GA,machine_advantage,5,22,113
GA,machine_advantage,5,23,113
GA,machine_advantage,5,24,113
GA,machine_advantage,5,25,113
GA,machine_advantage,5,26,113
GA,machine_advantage,5,27,113
GA,machine_advantage,5,28,113
GA,machine_advantage,5,29,113
GA,machine_advantage,5,30,113
GA,machine_advantage,5,31,113
GA,machine_advantage,5,32,113
GA,machine_advantage,5,33,113
GA,machine_advantage,5,34,113
GA,machine_advantage,5,35,113
GA,machine_advantage,5,36,113
GA,machine_advantage,5,37,113
GA,machine_advantage,5,38,113
GA,machine_advantage,5,39,113
GA,machine_advantage,5,40,113
GA,machine_advantage,5,41,113
GA,machine_advantage,5,42,113
GA,machine_advantage,5,43,113
GA,machine_advantage,5,44,113
GA,machine_advantage,5,45,113
GA,machine_advantage,5,46,113
GA,machine_advantage,5,47,113
GA,machine_advantage,5,48,113
GA,machine_advantage,5,49,113
GA,machine_advantage,5,50,113
GA,machine_advantage,5,51,113
GA,machine_advantage,5,52,113
GA,machine_advantage,5,53,113
GA,machine_advantage,5,54,113
GA,machine_advantage,5,55,113
GA,machine_advantage,5,56,113
GA,machine_advantage,5,57,113
GA,machine_advantage,5,58,113
GA,machine_advantage,5,59,113
GA,machine_advantage,5,60,113
GA,machine_advantage,5,61,113
GA,machine_advantage,5,62,113
GA,machine_advantage,5,63,113
GA,machine_advantage,5,64,113
GA,machine_advantage,5,65,113
GA,machine_advantage,5,66,113
GA,machine_advantage,5,67,113
GA,machine_advantage,5,68,113
GA,machine_advantage,5,69,113
GA,machine_advantage,5,70,113
GA,machine_advantage,5,71,113
GA,machine_advantage,5,72,113
GA,machine_advantage,5,73,113
GA,machine_advantage,5,74,113
GA,machine_advantage,5,75,113
GA,machine_advantage,5,76,113
GA,machine_advantage,5,77,113
GA,machine_advantage,5,78,113
GA,machine_advantage,5,79,113
GA,machine_advantage,5,80,113
SLGA,machine_advantage,5,0,113
SLGA,machine_advantage,5,1,113
SLGA,machine_advantage,5,2,113
SLGA,machine_advantage,5,3,113
SLGA,machine_advantage,5,4,113
SLGA,machine_advantage,5,5,113
SLGA,machine_advantage,5,6,113
SLGA,machine_advantage,5,7,113
SLGA,machine_advantage,5,8,113
SLGA,machine_advantage,5,9,113
SLGA,machine_advantage,5,10,113
SLGA,machine_advantage,5,11,113
SLGA,machine_advantage,5,12,113
SLGA,machine_advantage,5,13,113
SLGA,machine_advantage,5,14,113
SLGA,machine_advantage,5,15,113
SLGA,machine_advantage,5,16,113
SLGA,machine_advantage,5,17,113
SLGA,machine_advantage,5,18,113
SLGA,machine_advantage,5,19,113
SLGA,machine_advantage,5,20,113
SLGA,machine_advantage,5,21,113
SLGA,machine_advantage,5,22,113
SLGA,machine_advantage,5,23,113
SLGA,machine_advantage,5,24,113
SLGA,machine_advantage,5,25,113
SLGA,machine_advantage,5,26,113
SLGA,machine_advantage,5,27,113
SLGA,machine_advantage,5,28,113
SLGA,machine_advantage,5,29,113
SLGA,machine_advantage,5,30,113
SLGA,machine_advantage,5,31,113
SLGA,machine_advantage,5,32,113
SLGA,machine_advantage,5,33,113
SLGA,machine_advantage,5,34,113
SLGA,machine_advantage,5,35,113
SLGA,machine_advantage,5,36,113
SLGA,machine_advantage,5,37,113
SLGA,machine_advantage,5,38,113
SLGA,machine_advantage,5,39,113
SLGA,machine_advantage,5,40,113
SLGA,machine_advantage,5,41,113
SLGA,machine_advantage,5,42,113
SLGA,machine_advantage,5,43,113
SLGA,machine_advantage,5,44,113
SLGA,machine_advantage,5,45,113
SLGA,machine_advantage,5,46,113
SLGA,machine_advantage,5,47,113
SLGA,machine_advantage,5,48,113
SLGA,machine_advantage,5,49,113
SLGA,machine_advantage,5,50,113
SLGA,machine_advantage,5,51,113
SLGA,machine_advantage,5,52,113
SLGA,machine_advantage,5,53,113
SLGA,machine_advantage,5,54,113
SLGA,machine_advantage,5,55,113
SLGA,machine_advantage,5,56,113
SLGA,machine_advantage,5,57,113
SLGA,machine_advantage,5,58,113
SLGA,machine_advantage,5,59,113
SLGA,machine_advantage,5,60,113
SLGA,machine_advantage,5,61,113
SLGA,machine_advantage,5,62,113
SLGA,machine_advantage,5,63,113
SLGA,machine_advantage,5,64,113
SLGA,machine_advantage,5,65,113
SLGA,machine_advantage,5,66,113
SLGA,machine_advantage,5,67,113
SLGA,machine_advantage,5,68,113
SLGA,machine_advantage,5,69,113
SLGA,machine_advantage,5,70,113
SLGA,machine_advantage,5,71,113
SLGA,machine_advantage,5,72,113
SLGA,machine_advantage,5,73,113
SLGA,machine_advantage,5,74,113
SLGA,machine_advantage,5,75,113
SLGA,machine_advantage,5,76,113
SLGA,machine_advantage,5,77,113
SLGA,machine_advantage,5,78,113
SLGA,machine_advantage,5,79,113
SLGA,machine_advantage,5,80,113
GA,hard,1,0,153
GA,hard,1,1,153
GA,hard,1,2,153
GA,hard,1,3,153
GA,hard,1,4,153
GA,hard,1,5,153
GA,hard,1,6,153
GA,hard,1,7,153
GA,hard,1,8,153
GA,hard,1,9,153
GA,hard,1,10,153
GA,hard,1,11,153
GA,hard,1,12,153
GA,hard,1,13,153
GA,hard,1,14,153
GA,hard,1,15,153
GA,hard,1,16,153
GA,hard,1,17,153
GA,hard,1,18,153
GA,hard,1,19,153
GA,hard,1,20,153
GA,hard,1,21,153
GA,hard,1,22,153
GA,hard,1,23,153
GA,hard,1,24,153
GA,hard,1,25,153
GA,hard,1,26,153
GA,hard,1,27,153
GA,hard,1,28,153
GA,hard,1,29,153
GA,hard,1,30,153
GA,hard,1,31,153
GA,hard,1,32,153
GA,hard,1,33,153
GA,hard,1,34,153
GA,hard,1,35,153
GA,hard,1,36,153
GA,hard,1,37,153
GA,hard,1,38,153
GA,hard,1,39,153
GA,hard,1,40,153
GA,hard,1,41,153
GA,hard,1,42,153
GA,hard,1,43,153
GA,hard,1,44,153
GA,hard,1,45,153
GA,hard,1,46,153
GA,hard,1,47,153
GA,hard,1,48,153
GA,hard,1,49,153
GA,hard,1,50,153
GA,hard,1,51,153
GA,hard,1,52,153
GA,hard,1,53,153
GA,hard,1,54,153
GA,hard,1,55,153
GA,hard,1,56,153
GA,hard,1,57,153
GA,hard,1,58,153
GA,hard,1,59,153
GA,hard,1,60,153
GA,hard,1,61,153
GA,hard,1,62,153
GA,hard,1,63,153
GA,hard,1,64,153
GA,hard,1,65,153
GA,hard,1,66,153
GA,hard,1,67,153
GA,hard,1,68,153
GA,hard,1,69,153
GA,hard,1,70,153
GA,hard,1,71,153
GA,hard,1,72,153
GA,hard,1,73,153
GA,hard,1,74,153
GA,hard,1,75,153
GA,hard,1,76,153
GA,hard,1,77,153
GA,hard,1,78,153
GA,hard,1,79,153
GA,hard,1,80,153
SLGA,hard,1,0,153
SLGA,hard,1,1,153
SLGA,hard,1,2,153
SLGA,hard,1,3,153
SLGA,hard,1,4,153
SLGA,hard,1,5,153
SLGA,hard,1,6,153
SLGA,hard,1,7,153
SLGA,hard,1,8,153
SLGA,hard,1,9,153
SLGA,hard,1,10,153
SLGA,hard,1,11,153
SLGA,hard,1,12,153
SLGA,hard,1,13,153
SLGA,hard,1,14,153
SLGA,hard,1,15,153
SLGA,hard,1,16,153
SLGA,hard,1,17,153
SLGA,hard,1,18,153
SLGA,hard,1,19,153
SLGA,hard,1,20,153
SLGA,hard,1,21,153
SLGA,hard,1,22,153
SLGA,hard,1,23,153
SLGA,hard,1,24,153
SLGA,hard,1,25,153
SLGA,hard,1,26,153
SLGA,hard,1,27,153
SLGA,hard,1,28,153
SLGA,hard,1,29,153
SLGA,hard,1,30,153
SLGA,hard,1,31,153
SLGA,hard,1,32,153
SLGA,hard,1,33,153
SLGA,hard,1,34,153
SLGA,hard,1,35,153
SLGA,hard,1,36,153
SLGA,hard,1,37,153
SLGA,hard,1,38,153
SLGA,hard,1,39,153
SLGA,hard,1,40,153
SLGA,hard,1,41,153
SLGA,hard,1,42,153
SLGA,hard,1,43,153
SLGA,hard,1,44,153
SLGA,hard,1,45,153
SLGA,hard,1,46,153
SLGA,hard,1,47,153
SLGA,hard,1,48,153
SLGA,hard,1,49,153
SLGA,hard,1,50,153
SLGA,hard,1,51,153
SLGA,hard,1,52,153
SLGA,hard,1,53,153
SLGA,hard,1,54,153
SLGA,hard,1,55,153
SLGA,hard,1,56,153
SLGA,hard,1,57,153
SLGA,hard,1,58,153
SLGA,hard,1,59,153
SLGA,hard,1,60,153
SLGA,hard,1,61,153
SLGA,hard,1,62,153
SLGA,hard,1,63,153
SLGA,hard,1,64,153
SLGA,hard,1,65,153
SLGA,hard,1,66,153
SLGA,hard,1,67,153
SLGA,hard,1,68,153
SLGA,hard,1,69,153
SLGA,hard,1,70,153
SLGA,hard,1,71,153
SLGA,hard,1,72,153
SLGA,hard,1,73,153
SLGA,hard,1,74,153
SLGA,hard,1,75,153
SLGA,hard,1,76,153
SLGA,hard,1,77,153
SLGA,hard,1,78,153
SLGA,hard,1,79,153
SLGA,hard,1,80,153
GA,hard,2,0,150
GA,hard,2,1,150
GA,hard,2,2,150
GA,hard,2,3,150
GA,hard,2,4,150
GA,hard,2,5,150
GA,hard,2,6,150
GA,hard,2,7,150
GA,hard,2,8,150
GA,hard,2,9,150
GA,hard,2,10,150
GA,hard,2,11,150
GA,hard,2,12,150
GA,hard,2,13,150
GA,hard,2,14,150
GA,hard,2,15,150
GA,hard,2,16,150
GA,hard,2,17,150
GA,hard,2,18,150
GA,hard,2,19,150
GA,hard,2,20,150
GA,hard,2,21,150
GA,hard,2,22,150
GA,hard,2,23,150
GA,hard,2,24,150
GA,hard,2,25,150
GA,hard,2,26,150
GA,hard,2,27,150
GA,hard,2,28,150
GA,hard,2,29,150
GA,hard,2,30,150
GA,hard,2,31,150
GA,hard,2,32,150
GA,hard,2,33,150
GA,hard,2,34,150
GA,hard,2,35,150
GA,hard,2,36,150
GA,hard,2,37,150
GA,hard,2,38,150
GA,hard,2,39,150
GA,hard,2,40,150
GA,hard,2,41,150
GA,hard,2,42,150
GA,hard,2,43,150
GA,hard,2,44,150
GA,hard,2,45,150
GA,hard,2,46,150
GA,hard,2,47,150
GA,hard,2,48,150
GA,hard,2,49,150
GA,hard,2,50,150
GA,hard,2,51,150
GA,hard,2,52,150
GA,hard,2,53,150
GA,hard,2,54,150
GA,hard,2,55,150
GA,hard,2,56,150
GA,hard,2,57,150
GA,hard,2,58,150
GA,hard,2,59,150
GA,hard,2,60,150
GA,hard,2,61,150
GA,hard,2,62,150
GA,hard,2,63,150
GA,hard,2,64,150
GA,hard,2,65,150
GA,hard,2,66,150
GA,hard,2,67,150
GA,hard,2,68,150
GA,hard,2,69,150
GA,hard,2,70,150
GA,hard,2,71,150
GA,hard,2,72,150
GA,hard,2,73,150
GA,hard,2,74,150
GA,hard,2,75,150
GA,hard,2,76,150
GA,hard,2,77,150
GA,hard,2,78,150
GA,hard,2,79,150
GA,hard,2,80,150
SLGA,hard,2,0,150
SLGA,hard,2,1,150
SLGA,hard,2,2,150
SLGA,hard,2,3,150
SLGA,hard,2,4,150
SLGA,hard,2,5,150
SLGA,hard,2,6,150
SLGA,hard,2,7,150
SLGA,hard,2,8,150
SLGA,hard,2,9,150
SLGA,hard,2,10,150
SLGA,hard,2,11,150
SLGA,hard,2,12,150
SLGA,hard,2,13,150
SLGA,hard,2,14,150
SLGA,hard,2,15,150
SLGA,hard,2,16,150
SLGA,hard,2,17,150
SLGA,hard,2,18,150
SLGA,hard,2,19,150
SLGA,hard,2,20,150
SLGA,hard,2,21,150
SLGA,hard,2,22,150
SLGA,hard,2,23,150
SLGA,hard,2,24,150
SLGA,hard,2,25,150
SLGA,hard,2,26,150
SLGA,hard,2,27,150
SLGA,hard,2,28,150
SLGA,hard,2,29,150
SLGA,hard,2,30,150
SLGA,hard,2,31,150
SLGA,hard,2,32,150
SLGA,hard,2,33,150
SLGA,hard,2,34,150
SLGA,hard,2,35,150
SLGA,hard,2,36,150
SLGA,hard,2,37,150
SLGA,hard,2,38,150
SLGA,hard,2,39,150
SLGA,hard,2,40,150
SLGA,hard,2,41,150
SLGA,hard,2,42,149
SLGA,hard,2,43,149
SLGA,hard,2,44,149
SLGA,hard,2,45,149
SLGA,hard,2,46,149
SLGA,hard,2,47,149
SLGA,hard,2,48,149
SLGA,hard,2,49,149
SLGA,hard,2,50,149
SLGA,hard,2,51,149
SLGA,hard,2,52,149
SLGA,hard,2,53,149
SLGA,hard,2,54,149
SLGA,hard,2,55,149
SLGA,hard,2,56,149
SLGA,hard,2,57,149
SLGA,hard,2,58,149
SLGA,hard,2,59,149
SLGA,hard,2,60,149
SLGA,hard,2,61,149
SLGA,hard,2,62,149
SLGA,hard,2,63,149
SLGA,hard,2,64,149
SLGA,hard,2,65,149
SLGA,hard,2,66,149
SLGA,hard,2,67,149
SLGA,hard,2,68,149
SLGA,hard,2,69,149
SLGA,hard,2,70,149
SLGA,hard,2,71,149
SLGA,hard,2,72,149
SLGA,hard,2,73,149
SLGA,hard,2,74,149
SLGA,hard,2,75,149
SLGA,hard,2,76,149
SLGA,hard,2,77,149
SLGA,hard,2,78,149
SLGA,hard,2,79,149
SLGA,hard,2,80,149
GA,hard,3,0,148
GA,hard,3,1,148
GA,hard,3,2,148
GA,hard,3,3,148
GA,hard,3,4,148
GA,hard,3,5,148
GA,hard,3,6,148
GA,hard,3,7,148
GA,hard,3,8,148
GA,hard,3,9,148
GA,hard,3,10,148
GA,hard,3,11,148
GA,hard,3,12,148
GA,hard,3,13,148
GA,hard,3,14,148
GA,hard,3,15,148
GA,hard,3,16,148
GA,hard,3,17,148
GA,hard,3,18,148
GA,hard,3,19,148
GA,hard,3,20,148
GA,hard,3,21,148
GA,hard,3,22,148
GA,hard,3,23,148
GA,hard,3,24,148
GA,hard,3,25,148
GA,hard,3,26,148
GA,hard,3,27,148
GA,hard,3,28,148
GA,hard,3,29,148
GA,hard,3,30,148
GA,hard,3,31,148
GA,hard,3,32,148
GA,hard,3,33,148
GA,hard,3,34,148
GA,hard,3,35,148
GA,hard,3,36,148
GA,hard,3,37,148
GA,hard,3,38,148
GA,hard,3,39,148
GA,hard,3,40,148
GA,hard,3,41,148
GA,hard,3,42,148
GA,hard,3,43,148
GA,hard,3,44,148
GA,hard,3,45,148
GA,hard,3,46,148
GA,hard,3,47,148
GA,hard,3,48,148
GA,hard,3,49,148
GA,hard,3,50,148
GA,hard,3,51,148
GA,hard,3,52,148
GA,hard,3,53,148
GA,hard,3,54,148
GA,hard,3,55,148
GA,hard,3,56,148
GA,hard,3,57,148
GA,hard,3,58,148
GA,hard,3,59,148
GA,hard,3,60,148
GA,hard,3,61,148
GA,hard,3,62,148
GA,hard,3,63,148
GA,hard,3,64,148
GA,hard,3,65,148
GA,hard,3,66,148
GA,hard,3,67,148
GA,hard,3,68,148
GA,hard,3,69,148
GA,hard,3,70,148
GA,hard,3,71,148
GA,hard,3,72,148
GA,hard,3,73,148
GA,hard,3,74,148
GA,hard,3,75,148
GA,hard,3,76,148
GA,hard,3,77,148
GA,hard,3,78,148
GA,hard,3,79,148
GA,hard,3,80,148
SLGA,hard,3,0,148
SLGA,hard,3,1,148
SLGA,hard,3,2,148
SLGA,hard,3,3,148
SLGA,hard,3,4,148
SLGA,hard,3,5,148
SLGA,hard,3,6,148
SLGA,hard,3,7,148
SLGA,hard,3,8,148
SLGA,hard,3,9,148
SLGA,hard,3,10,148
SLGA,hard,3,11,148
SLGA,hard,3,12,148
SLGA,hard,3,13,148
SLGA,hard,3,14,148
SLGA,hard,3,15,148
SLGA,hard,3,16,148
SLGA,hard,3,17,148
SLGA,hard,3,18,148
SLGA,hard,3,19,148
SLGA,hard,3,20,148
SLGA,hard,3,21,148
SLGA,hard,3,22,148
SLGA,hard,3,23,148
SLGA,hard,3,24,148
SLGA,hard,3,25,148
SLGA,hard,3,26,148
SLGA,hard,3,27,148
SLGA,hard,3,28,148
SLGA,hard,3,29,148
SLGA,hard,3,30,148
SLGA,hard,3,31,148
SLGA,hard,3,32,148
SLGA,hard,3,33,148
SLGA,hard,3,34,148
SLGA,hard,3,35,148
SLGA,hard,3,36,148
SLGA,hard,3,37,148
SLGA,hard,3,38,148
SLGA,hard,3,39,148
SLGA,hard,3,40,148
SLGA,hard,3,41,148
SLGA,hard,3,42,148
SLGA,hard,3,43,148
SLGA,hard,3,44,148
SLGA,hard,3,45,148
SLGA,hard,3,46,148
SLGA,hard,3,47,148
SLGA,hard,3,48,148
SLGA,hard,3,49,148
SLGA,hard,3,50,148
SLGA,hard,3,51,148
SLGA,hard,3,52,148
SLGA,hard,3,53,148
SLGA,hard,3,54,148
SLGA,hard,3,55,148
SLGA,hard,3,56,148
SLGA,hard,3,57,148
SLGA,hard,3,58,148
SLGA,hard,3,59,148
SLGA,hard,3,60,148
SLGA,hard,3,61,148
SLGA,hard,3,62,148
SLGA,hard,3,63,148
SLGA,hard,3,64,148
SLGA,hard,3,65,148
SLGA,hard,3,66,148
SLGA,hard,3,67,148
SLGA,hard,3,68,148
SLGA,hard,3,69,148
SLGA,hard,3,70,148
SLGA,hard,3,71,148
SLGA,hard,3,72,148
SLGA,hard,3,73,148
SLGA,hard,3,74,148
SLGA,hard,3,75,148
SLGA,hard,3,76,148
SLGA,hard,3,77,148
SLGA,hard,3,78,148
SLGA,hard,3,79,148
SLGA,hard,3,80,148
GA,hard,4,0,196
GA,hard,4,1,196
GA,hard,4,2,196
GA,hard,4,3,196
GA,hard,4,4,196
GA,hard,4,5,196
GA,hard,4,6,196
GA,hard,4,7,196
GA,hard,4,8,196
GA,hard,4,9,196
GA,hard,4,10,196
GA,hard,4,11,196
GA,hard,4,12,196
GA,hard,4,13,196
GA,hard,4,14,196
GA,hard,4,15,196
GA,hard,4,16,196
GA,hard,4,17,196
GA,hard,4,18,196
GA,hard,4,19,196
GA,hard,4,20,196
GA,hard,4,21,196
GA,hard,4,22,196
GA,hard,4,23,196
GA,hard,4,24,196
GA,hard,4,25,196
GA,hard,4,26,196
GA,hard,4,27,196
GA,hard,4,28,196
GA,hard,4,29,196
GA,hard,4,30,196
GA,hard,4,31,196
GA,hard,4,32,196
GA,hard,4,33,196
GA,hard,4,34,196
GA,hard,4,35,196
GA,hard,4,36,196
GA,hard,4,37,196
GA,hard,4,38,196
GA,hard,4,39,196
GA,hard,4,40,196
GA,hard,4,41,196
GA,hard,4,42,196
GA,hard,4,43,196
GA,hard,4,44,196
GA,hard,4,45,196
GA,hard,4,46,196
GA,hard,4,47,196
GA,hard,4,48,196
GA,hard,4,49,196
GA,hard,4,50,196
GA,hard,4,51,196
GA,hard,4,52,196
GA,hard,4,53,196
GA,hard,4,54,196
GA,hard,4,55,196
GA,hard,4,56,196
GA,hard,4,57,196
GA,hard,4,58,196
GA,hard,4,59,196
GA,hard,4,60,196
GA,hard,4,61,196
GA,hard,4,62,196
GA,hard,4,63,196
GA,hard,4,64,196
GA,hard,4,65,196
GA,hard,4,66,196
GA,hard,4,67,196
GA,hard,4,68,196
GA,hard,4,69,196
GA,hard,4,70,196
GA,hard,4,71,196
GA,hard,4,72,196
GA,hard,4,73,196
GA,hard,4,74,196
GA,hard,4,75,196
GA,hard,4,76,196
GA,hard,4,77,196
GA,hard,4,78,196
GA,hard,4,79,196
GA,hard,4,80,196
SLGA,hard,4,0,196
SLGA,hard,4,1,196
SLGA,hard,4,2,196
SLGA,hard,4,3,196
SLGA,hard,4,4,196
SLGA,hard,4,5,196
SLGA,hard,4,6,196
